,n_samples,rule,kmin,kmax,t_ensemble,t_build,t_sl,t_accuracy_CI,t_accuracy_H,t_sl_disk,t_store,t_accuracy_CI_disk,t_accuracy_H_disk,biggest_cluster,type_mat,n_assocs,n_max_degree,min_degree,max_degree,mean_degree,std_degree,accuracy_CI,accuracy_H,sl_clusts,accuracy_CI_disk,accuracy_H_disk,sl_clusts_disk,round,disk
268,1000,"sk=sqrt_2,th=30%",67,87,0.04396390914916992,0.04396390914916992,0.0023751258850097656,0.007097959518432617,,0.15188193321228027,0.06641507148742676,0.007122039794921875,,112,sparse condensed const,42957,0,0,141,42.957000000000001,28.821331527186597,1.0,,6,1.0,,6,3,False
269,1000,"sk=sqrt_2,th=30%",67,87,0.043843984603881836,0.043843984603881836,0.0023839473724365234,0.0071430206298828125,,0.15176010131835938,0.06629705429077148,0.007253170013427734,,112,sparse condensed const,42957,0,0,141,42.957000000000001,28.821331527186597,1.0,,6,1.0,,6,4,False
270,1000,"sk=sqrt_2,th=30%",67,87,0.044081926345825195,0.044081926345825195,0.0023651123046875,0.007196903228759766,,0.15183591842651367,0.06650495529174805,0.007200956344604492,,112,sparse condensed linear,42957,0,0,141,42.957000000000001,28.821331527186597,1.0,,6,1.0,,6,0,False
271,1000,"sk=sqrt_2,th=30%",67,87,0.04391002655029297,0.04391002655029297,0.0025000572204589844,0.007086992263793945,,0.1529691219329834,0.06679701805114746,0.007072925567626953,,112,sparse condensed linear,42957,0,0,141,42.957000000000001,28.821331527186597,1.0,,6,1.0,,6,1,False
272,1000,"sk=sqrt_2,th=30%",67,87,0.0439300537109375,0.0439300537109375,0.002379179000854492,0.0069849491119384766,,0.15186715126037598,0.06658196449279785,0.007170915603637695,,112,sparse condensed linear,42957,0,0,141,42.957000000000001,28.821331527186597,1.0,,6,1.0,,6,2,False
273,1000,"sk=sqrt_2,th=30%",67,87,0.044036865234375,0.044036865234375,0.0023550987243652344,0.007194995880126953,,0.15137696266174316,0.06637096405029297,0.007131814956665039,,112,sparse condensed linear,42957,0,0,141,42.957000000000001,28.821331527186597,1.0,,6,1.0,,6,3,False
274,1000,"sk=sqrt_2,th=30%",67,87,0.043968915939331055,0.043968915939331055,0.002370119094848633,0.007133007049560547,,0.15174388885498047,0.0665440559387207,0.007179975509643555,,112,sparse condensed linear,42957,0,0,141,42.957000000000001,28.821331527186597,1.0,,6,1.0,,6,4,False
275,1000,"sk=300,th=30%",4,5,0.050971031188964844,0.050971031188964844,0.014902114868164062,0.0063550472259521484,,,,,,654,full,29775564,0,1000,1000,1000.0,0.0,0.358,,2,,,,0,False
276,1000,"sk=300,th=30%",4,5,0.051088809967041016,0.051088809967041016,0.014817953109741211,0.006340980529785156,,,,,,654,full,29775564,0,1000,1000,1000.0,0.0,0.358,,2,,,,1,False
277,1000,"sk=300,th=30%",4,5,0.0511021614074707,0.0511021614074707,0.014703989028930664,0.006396055221557617,,,,,,654,full,29775564,0,1000,1000,1000.0,0.0,0.358,,2,,,,2,False
278,1000,"sk=300,th=30%",4,5,0.051097869873046875,0.051097869873046875,0.014899015426635742,0.0064198970794677734,,,,,,654,full,29775564,0,1000,1000,1000.0,0.0,0.358,,2,,,,3,False
279,1000,"sk=300,th=30%",4,5,0.05114006996154785,0.05114006996154785,0.01483297348022461,0.006339073181152344,,,,,,654,full,29775564,0,1000,1000,1000.0,0.0,0.358,,2,,,,4,False
280,1000,"sk=300,th=30%",4,5,0.026311159133911133,0.026311159133911133,0.014230012893676758,0.006412982940673828,,,,,,654,full condensed,14887782,0,0,999,499.5,288.67499025720952,0.358,,2,,,,0,False
281,1000,"sk=300,th=30%",4,5,0.02627086639404297,0.02627086639404297,0.014219999313354492,0.006367921829223633,,,,,,654,full condensed,14887782,0,0,999,499.5,288.67499025720952,0.358,,2,,,,1,False
282,1000,"sk=300,th=30%",4,5,0.026268959045410156,0.026268959045410156,0.014194011688232422,0.006364107131958008,,,,,,654,full condensed,14887782,0,0,999,499.5,288.67499025720952,0.358,,2,,,,2,False
283,1000,"sk=300,th=30%",4,5,0.026272058486938477,0.026272058486938477,0.014181137084960938,0.006356954574584961,,,,,,654,full condensed,14887782,0,0,999,499.5,288.67499025720952,0.358,,2,,,,3,False
284,1000,"sk=300,th=30%",4,5,0.02625894546508789,0.02625894546508789,0.014255046844482422,0.006376981735229492,,,,,,654,full condensed,14887782,0,0,999,499.5,288.67499025720952,0.358,,2,,,,4,False
285,1000,"sk=300,th=30%",4,5,0.806049108505249,0.806049108505249,0.022221803665161133,0.006468057632446289,,0.9057528972625732,0.07616400718688965,0.00644993782043457,,654,sparse complete,546432,0,345,653,546.43200000000002,146.51349895487445,0.358,,2,0.358,,2,0,False
286,1000,"sk=300,th=30%",4,5,0.8059320449829102,0.8059320449829102,0.021979808807373047,0.006473064422607422,,0.899432897567749,0.07695198059082031,0.006499052047729492,,654,sparse complete,546432,0,345,653,546.43200000000002,146.51349895487445,0.358,,2,0.358,,2,1,False
287,1000,"sk=300,th=30%",4,5,0.8067841529846191,0.8067841529846191,0.021346092224121094,0.0065059661865234375,,0.9023478031158447,0.07724690437316895,0.006440162658691406,,654,sparse complete,546432,0,345,653,546.43200000000002,146.51349895487445,0.358,,2,0.358,,2,2,False
288,1000,"sk=300,th=30%",4,5,0.8051469326019287,0.8051469326019287,0.021400928497314453,0.006467103958129883,,0.8994910717010498,0.08663296699523926,0.0066509246826171875,,654,sparse complete,546432,0,345,653,546.43200000000002,146.51349895487445,0.358,,2,0.358,,2,3,False
289,1000,"sk=300,th=30%",4,5,0.8077740669250488,0.8077740669250488,0.02164006233215332,0.006527900695800781,,0.8923020362854004,0.07699894905090332,0.006536960601806641,,654,sparse complete,546432,0,345,653,546.43200000000002,146.51349895487445,0.358,,2,0.358,,2,4,False
290,1000,"sk=300,th=30%",4,5,0.572800874710083,0.572800874710083,0.010615825653076172,0.006454944610595703,,0.3719949722290039,0.07408499717712402,0.00652003288269043,,654,sparse condensed const,273216,0,0,653,273.21600000000001,179.24508736364297,0.358,,2,0.358,,2,0,False
291,1000,"sk=300,th=30%",4,5,0.5722408294677734,0.5722408294677734,0.010615825653076172,0.006468057632446289,,0.37093091011047363,0.07165694236755371,0.0064640045166015625,,654,sparse condensed const,273216,0,0,653,273.21600000000001,179.24508736364297,0.358,,2,0.358,,2,1,False
292,1000,"sk=300,th=30%",4,5,0.5732600688934326,0.5732600688934326,0.01063394546508789,0.0063190460205078125,,0.3713672161102295,0.07201504707336426,0.006443977355957031,,654,sparse condensed const,273216,0,0,653,273.21600000000001,179.24508736364297,0.358,,2,0.358,,2,2,False
293,1000,"sk=300,th=30%",4,5,0.5721719264984131,0.5721719264984131,0.010627031326293945,0.006472110748291016,,0.37094998359680176,0.07180500030517578,0.006498098373413086,,654,sparse condensed const,273216,0,0,653,273.21600000000001,179.24508736364297,0.358,,2,0.358,,2,3,False
294,1000,"sk=300,th=30%",4,5,0.5730931758880615,0.5730931758880615,0.010612010955810547,0.006471872329711914,,0.37111783027648926,0.07172989845275879,0.0065000057220458984,,654,sparse condensed const,273216,0,0,653,273.21600000000001,179.24508736364297,0.358,,2,0.358,,2,4,False
295,1000,"sk=300,th=30%",4,5,0.5716760158538818,0.5716760158538818,0.010622024536132812,0.0064220428466796875,,0.37073206901550293,0.07175898551940918,0.006495952606201172,,654,sparse condensed linear,273216,0,0,653,273.21600000000001,179.24508736364297,0.358,,2,0.358,,2,0,False
296,1000,"sk=300,th=30%",4,5,0.572490930557251,0.572490930557251,0.010638952255249023,0.006468057632446289,,0.37094593048095703,0.07175683975219727,0.006506919860839844,,654,sparse condensed linear,273216,0,0,653,273.21600000000001,179.24508736364297,0.358,,2,0.358,,2,1,False
297,1000,"sk=300,th=30%",4,5,0.5718400478363037,0.5718400478363037,0.01061105728149414,0.006453037261962891,,0.3718140125274658,0.07192802429199219,0.006424903869628906,,654,sparse condensed linear,273216,0,0,653,273.21600000000001,179.24508736364297,0.358,,2,0.358,,2,2,False
298,1000,"sk=300,th=30%",4,5,0.5717329978942871,0.5717329978942871,0.010599851608276367,0.006435871124267578,,0.3706021308898926,0.07183289527893066,0.006478071212768555,,654,sparse condensed linear,273216,0,0,653,273.21600000000001,179.24508736364297,0.358,,2,0.358,,2,3,False
299,1000,"sk=300,th=30%",4,5,0.5716500282287598,0.5716500282287598,0.01059103012084961,0.0064868927001953125,,0.3731670379638672,0.07137799263000488,0.006350994110107422,,654,sparse condensed linear,273216,0,0,653,273.21600000000001,179.24508736364297,0.358,,2,0.358,,2,4,False
300,2500,sqrt,25,50,0.06127595901489258,0.06127595901489258,0.05919694900512695,0.016292810440063477,,,,,,433,full,23551592,0,2500,2500,2500.0,0.0,1.0,,6,,,,0,False
301,2500,sqrt,25,50,0.06128692626953125,0.06128692626953125,0.059178829193115234,0.016383886337280273,,,,,,433,full,23551592,0,2500,2500,2500.0,0.0,1.0,,6,,,,1,False
302,2500,sqrt,25,50,0.06466197967529297,0.06466197967529297,0.05876803398132324,0.0163419246673584,,,,,,433,full,23551592,0,2500,2500,2500.0,0.0,1.0,,6,,,,2,False
303,2500,sqrt,25,50,0.06129002571105957,0.06129002571105957,0.05905508995056152,0.01650691032409668,,,,,,433,full,23551592,0,2500,2500,2500.0,0.0,1.0,,6,,,,3,False
304,2500,sqrt,25,50,0.061309814453125,0.061309814453125,0.059211015701293945,0.016386032104492188,,,,,,433,full,23551592,0,2500,2500,2500.0,0.0,1.0,,6,,,,4,False
305,2500,sqrt,25,50,0.03315997123718262,0.03315997123718262,0.05552315711975098,0.016410112380981445,,,,,,433,full condensed,11775796,1,0,2499,1249.5,721.68777875200294,1.0,,6,,,,0,False
306,2500,sqrt,25,50,0.033158063888549805,0.033158063888549805,0.055444955825805664,0.016285181045532227,,,,,,433,full condensed,11775796,1,0,2499,1249.5,721.68777875200294,1.0,,6,,,,1,False
307,2500,sqrt,25,50,0.03315997123718262,0.03315997123718262,0.05571699142456055,0.016443967819213867,,,,,,433,full condensed,11775796,1,0,2499,1249.5,721.68777875200294,1.0,,6,,,,2,False
308,2500,sqrt,25,50,0.03316807746887207,0.03316807746887207,0.05551314353942871,0.016338109970092773,,,,,,433,full condensed,11775796,1,0,2499,1249.5,721.68777875200294,1.0,,6,,,,3,False
309,2500,sqrt,25,50,0.03316783905029297,0.03316783905029297,0.05541086196899414,0.016461849212646484,,,,,,433,full condensed,11775796,1,0,2499,1249.5,721.68777875200294,1.0,,6,,,,4,False
310,2500,sqrt,25,50,0.7128210067749023,0.7128210067749023,0.05718803405761719,0.0164639949798584,,1.5525729656219482,0.18191099166870117,0.01642584800720215,,433,sparse complete,1039740,0,403,432,415.89600000000002,9.8220763588968296,1.0,,6,1.0,,6,0,False
311,2500,sqrt,25,50,0.7127900123596191,0.7127900123596191,0.05642294883728027,0.016440153121948242,,1.5533099174499512,0.1834568977355957,0.016275882720947266,,433,sparse complete,1039740,0,403,432,415.89600000000002,9.8220763588968296,1.0,,6,1.0,,6,1,False
312,2500,sqrt,25,50,0.707423210144043,0.707423210144043,0.056974172592163086,0.01659107208251953,,1.5493049621582031,0.18355178833007812,0.016543149948120117,,433,sparse complete,1039740,0,403,432,415.89600000000002,9.8220763588968296,1.0,,6,1.0,,6,2,False
313,2500,sqrt,25,50,0.7075228691101074,0.7075228691101074,0.05628705024719238,0.016421079635620117,,1.5575919151306152,0.19217801094055176,0.016382932662963867,,433,sparse complete,1039740,0,403,432,415.89600000000002,9.8220763588968296,1.0,,6,1.0,,6,3,False
314,2500,sqrt,25,50,0.7100648880004883,0.7100648880004883,0.056433916091918945,0.016518115997314453,,1.5488321781158447,0.1839919090270996,0.016645193099975586,,433,sparse complete,1039740,0,403,432,415.89600000000002,9.8220763588968296,1.0,,6,1.0,,6,4,False
315,2500,sqrt,25,50,0.5050868988037109,0.5050868988037109,0.026960134506225586,0.016464948654174805,,0.833575963973999,0.1738569736480713,0.01634383201599121,,433,sparse condensed const,519870,0,0,432,207.94800000000001,120.48069262749114,1.0,,6,1.0,,6,0,False
316,2500,sqrt,25,50,0.5047800540924072,0.5047800540924072,0.02703094482421875,0.01633310317993164,,0.8337719440460205,0.17274093627929688,0.016595840454101562,,433,sparse condensed const,519870,0,0,432,207.94800000000001,120.48069262749114,1.0,,6,1.0,,6,1,False
317,2500,sqrt,25,50,0.5037441253662109,0.5037441253662109,0.02754688262939453,0.016530990600585938,,0.8511660099029541,0.17266583442687988,0.01627492904663086,,433,sparse condensed const,519870,0,0,432,207.94800000000001,120.48069262749114,1.0,,6,1.0,,6,2,False
318,2500,sqrt,25,50,0.5043449401855469,0.5043449401855469,0.026607036590576172,0.01648879051208496,,0.8351500034332275,0.17242217063903809,0.01648116111755371,,433,sparse condensed const,519870,0,0,432,207.94800000000001,120.48069262749114,1.0,,6,1.0,,6,3,False
319,2500,sqrt,25,50,0.5036840438842773,0.5036840438842773,0.02660989761352539,0.016485929489135742,,0.8366580009460449,0.1724109649658203,0.01651310920715332,,433,sparse condensed const,519870,0,0,432,207.94800000000001,120.48069262749114,1.0,,6,1.0,,6,4,False
320,2500,sqrt,25,50,0.504749059677124,0.504749059677124,0.026659011840820312,0.016592025756835938,,0.8363099098205566,0.17291998863220215,0.01663994789123535,,433,sparse condensed linear,519870,0,0,432,207.94800000000001,120.48069262749114,1.0,,6,1.0,,6,0,False
321,2500,sqrt,25,50,0.502964973449707,0.502964973449707,0.026671886444091797,0.016479015350341797,,0.8348021507263184,0.1729438304901123,0.016475915908813477,,433,sparse condensed linear,519870,0,0,432,207.94800000000001,120.48069262749114,1.0,,6,1.0,,6,1,False
322,2500,sqrt,25,50,0.5033280849456787,0.5033280849456787,0.02688884735107422,0.016767024993896484,,0.8377189636230469,0.17311596870422363,0.016459941864013672,,433,sparse condensed linear,519870,0,0,432,207.94800000000001,120.48069262749114,1.0,,6,1.0,,6,2,False
323,2500,sqrt,25,50,0.5030279159545898,0.5030279159545898,0.02687692642211914,0.01647186279296875,,0.8622879981994629,0.1723639965057373,0.01645493507385254,,433,sparse condensed linear,519870,0,0,432,207.94800000000001,120.48069262749114,1.0,,6,1.0,,6,3,False
324,2500,sqrt,25,50,0.5044689178466797,0.5044689178466797,0.02660202980041504,0.016338109970092773,,0.8327240943908691,0.17299604415893555,0.016382932662963867,,433,sparse condensed linear,519870,0,0,432,207.94800000000001,120.48069262749114,1.0,,6,1.0,,6,4,False
325,2500,2sqrt,50,100,0.03931903839111328,0.03931903839111328,0.058300018310546875,0.01635599136352539,,,,,,275,full,10796278,0,2500,2500,2500.0,0.0,1.0,,6,,,,0,False
326,2500,2sqrt,50,100,0.03941702842712402,0.03941702842712402,0.0584719181060791,0.016321897506713867,,,,,,275,full,10796278,0,2500,2500,2500.0,0.0,1.0,,6,,,,1,False
327,2500,2sqrt,50,100,0.0394439697265625,0.0394439697265625,0.05810284614562988,0.016206026077270508,,,,,,275,full,10796278,0,2500,2500,2500.0,0.0,1.0,,6,,,,2,False
328,2500,2sqrt,50,100,0.03943896293640137,0.03943896293640137,0.058270931243896484,0.016391992568969727,,,,,,275,full,10796278,0,2500,2500,2500.0,0.0,1.0,,6,,,,3,False
329,2500,2sqrt,50,100,0.03942608833312988,0.03942608833312988,0.058358192443847656,0.01647210121154785,,,,,,275,full,10796278,0,2500,2500,2500.0,0.0,1.0,,6,,,,4,False
330,2500,2sqrt,50,100,0.024966001510620117,0.024966001510620117,0.05467104911804199,0.01613593101501465,,,,,,275,full condensed,5398139,1,0,2499,1249.5,721.68777875200294,1.0,,6,,,,0,False
331,2500,2sqrt,50,100,0.024901151657104492,0.024901151657104492,0.054869890213012695,0.01627516746520996,,,,,,275,full condensed,5398139,1,0,2499,1249.5,721.68777875200294,1.0,,6,,,,1,False
332,2500,2sqrt,50,100,0.0249021053314209,0.0249021053314209,0.05475187301635742,0.016278982162475586,,,,,,275,full condensed,5398139,1,0,2499,1249.5,721.68777875200294,1.0,,6,,,,2,False
333,2500,2sqrt,50,100,0.024947166442871094,0.024947166442871094,0.05437111854553223,0.01636505126953125,,,,,,275,full condensed,5398139,1,0,2499,1249.5,721.68777875200294,1.0,,6,,,,3,False
334,2500,2sqrt,50,100,0.024903059005737305,0.024903059005737305,0.05460691452026367,0.016339778900146484,,,,,,275,full condensed,5398139,1,0,2499,1249.5,721.68777875200294,1.0,,6,,,,4,False
335,2500,2sqrt,50,100,0.4141249656677246,0.4141249656677246,0.028667926788330078,0.01628398895263672,,0.9787931442260742,0.17905592918395996,0.016607999801635742,,275,sparse complete,584370,0,132,408,233.74799999999999,54.096326085973715,1.0,,6,1.0,,6,0,False
336,2500,2sqrt,50,100,0.412585973739624,0.412585973739624,0.02941107749938965,0.016403913497924805,,0.9699242115020752,0.17552399635314941,0.016347885131835938,,275,sparse complete,584370,0,132,408,233.74799999999999,54.096326085973715,1.0,,6,1.0,,6,1,False
337,2500,2sqrt,50,100,0.4114389419555664,0.4114389419555664,0.02870321273803711,0.016403913497924805,,0.9732129573822021,0.17495298385620117,0.016453027725219727,,275,sparse complete,584370,0,132,408,233.74799999999999,54.096326085973715,1.0,,6,1.0,,6,2,False
338,2500,2sqrt,50,100,0.41180992126464844,0.41180992126464844,0.02865290641784668,0.016458988189697266,,0.9742860794067383,0.17473793029785156,0.016530990600585938,,275,sparse complete,584370,0,132,408,233.74799999999999,54.096326085973715,1.0,,6,1.0,,6,3,False
339,2500,2sqrt,50,100,0.41234493255615234,0.41234493255615234,0.02902388572692871,0.01618790626525879,,0.9690630435943604,0.17458605766296387,0.016364097595214844,,275,sparse complete,584370,0,132,408,233.74799999999999,54.096326085973715,1.0,,6,1.0,,6,4,False
340,2500,2sqrt,50,100,0.23848700523376465,0.23848700523376465,0.014088153839111328,0.016437053680419922,,0.4189608097076416,0.1678447723388672,0.016479015350341797,,275,sparse condensed const,292185,0,0,358,116.874,74.51455511509144,1.0,,6,1.0,,6,0,False
341,2500,2sqrt,50,100,0.23740506172180176,0.23740506172180176,0.014015913009643555,0.016349077224731445,,0.4186079502105713,0.16672587394714355,0.016560077667236328,,275,sparse condensed const,292185,0,0,358,116.874,74.51455511509144,1.0,,6,1.0,,6,1,False
342,2500,2sqrt,50,100,0.23731613159179688,0.23731613159179688,0.014125823974609375,0.01648712158203125,,0.4179189205169678,0.16768383979797363,0.016448020935058594,,275,sparse condensed const,292185,0,0,358,116.874,74.51455511509144,1.0,,6,1.0,,6,2,False
343,2500,2sqrt,50,100,0.237199068069458,0.237199068069458,0.013983011245727539,0.016278982162475586,,0.417003870010376,0.1673431396484375,0.016605854034423828,,275,sparse condensed const,292185,0,0,358,116.874,74.51455511509144,1.0,,6,1.0,,6,3,False
344,2500,2sqrt,50,100,0.23749899864196777,0.23749899864196777,0.013931989669799805,0.01635003089904785,,0.4218251705169678,0.16733884811401367,0.016457796096801758,,275,sparse condensed const,292185,0,0,358,116.874,74.51455511509144,1.0,,6,1.0,,6,4,False
345,2500,2sqrt,50,100,0.23614120483398438,0.23614120483398438,0.013889074325561523,0.016643047332763672,,0.4172191619873047,0.16735601425170898,0.016360998153686523,,275,sparse condensed linear,292185,0,0,358,116.874,74.51455511509144,1.0,,6,1.0,,6,0,False
346,2500,2sqrt,50,100,0.2369840145111084,0.2369840145111084,0.013892889022827148,0.016546964645385742,,0.41885900497436523,0.1670980453491211,0.01642012596130371,,275,sparse condensed linear,292185,0,0,358,116.874,74.51455511509144,1.0,,6,1.0,,6,1,False
347,2500,2sqrt,50,100,0.23642206192016602,0.23642206192016602,0.013931035995483398,0.01642608642578125,,0.41682004928588867,0.1676161289215088,0.016582965850830078,,275,sparse condensed linear,292185,0,0,358,116.874,74.51455511509144,1.0,,6,1.0,,6,2,False
348,2500,2sqrt,50,100,0.2369990348815918,0.2369990348815918,0.013902902603149414,0.016360998153686523,,0.41651105880737305,0.16689610481262207,0.016366958618164062,,275,sparse condensed linear,292185,0,0,358,116.874,74.51455511509144,1.0,,6,1.0,,6,3,False
349,2500,2sqrt,50,100,0.23730897903442383,0.23730897903442383,0.01389312744140625,0.016360998153686523,,0.4164619445800781,0.16766691207885742,0.01653909683227539,,275,sparse condensed linear,292185,0,0,358,116.874,74.51455511509144,1.0,,6,1.0,,6,4,False
350,2500,"sk=sqrt_2,th=30%",100,130,0.03243708610534668,0.03243708610534668,0.05816817283630371,0.01624298095703125,,,,,,91,full,6318888,0,2500,2500,2500.0,0.0,1.0,,6,,,,0,False
351,2500,"sk=sqrt_2,th=30%",100,130,0.03278303146362305,0.03278303146362305,0.058563232421875,0.01647496223449707,,,,,,91,full,6318888,0,2500,2500,2500.0,0.0,1.0,,6,,,,1,False
352,2500,"sk=sqrt_2,th=30%",100,130,0.032839059829711914,0.032839059829711914,0.05845308303833008,0.016602039337158203,,,,,,91,full,6318888,0,2500,2500,2500.0,0.0,1.0,,6,,,,2,False
353,2500,"sk=sqrt_2,th=30%",100,130,0.03279900550842285,0.03279900550842285,0.05850815773010254,0.0165860652923584,,,,,,91,full,6318888,0,2500,2500,2500.0,0.0,1.0,,6,,,,3,False
354,2500,"sk=sqrt_2,th=30%",100,130,0.03282785415649414,0.03282785415649414,0.058465003967285156,0.016459941864013672,,,,,,91,full,6318888,0,2500,2500,2500.0,0.0,1.0,,6,,,,4,False
355,2500,"sk=sqrt_2,th=30%",100,130,0.023305892944335938,0.023305892944335938,0.054839134216308594,0.016422033309936523,,,,,,91,full condensed,3159444,1,0,2499,1249.5,721.68777875200294,1.0,,6,,,,0,False
356,2500,"sk=sqrt_2,th=30%",100,130,0.02333211898803711,0.02333211898803711,0.055094003677368164,0.016566991806030273,,,,,,91,full condensed,3159444,1,0,2499,1249.5,721.68777875200294,1.0,,6,,,,1,False
357,2500,"sk=sqrt_2,th=30%",100,130,0.023303985595703125,0.023303985595703125,0.05472898483276367,0.01619696617126465,,,,,,91,full condensed,3159444,1,0,2499,1249.5,721.68777875200294,1.0,,6,,,,2,False
358,2500,"sk=sqrt_2,th=30%",100,130,0.02334284782409668,0.02334284782409668,0.054982900619506836,0.016386985778808594,,,,,,91,full condensed,3159444,1,0,2499,1249.5,721.68777875200294,1.0,,6,,,,3,False
359,2500,"sk=sqrt_2,th=30%",100,130,0.023333072662353516,0.023333072662353516,0.05471014976501465,0.016372203826904297,,,,,,91,full condensed,3159444,1,0,2499,1249.5,721.68777875200294,1.0,,6,,,,4,False
360,2500,"sk=sqrt_2,th=30%",100,130,0.2415921688079834,0.2415921688079834,0.015735149383544922,0.016209840774536133,,0.43828296661376953,0.16907596588134766,0.016558170318603516,,91,sparse complete,320784,0,60,205,128.31360000000001,31.321329075248389,1.0,,6,1.0,,6,0,False
361,2500,"sk=sqrt_2,th=30%",100,130,0.2414379119873047,0.2414379119873047,0.01575303077697754,0.016529083251953125,,0.4422109127044678,0.16835498809814453,0.016628026962280273,,91,sparse complete,320784,0,60,205,128.31360000000001,31.321329075248389,1.0,,6,1.0,,6,1,False
362,2500,"sk=sqrt_2,th=30%",100,130,0.2414090633392334,0.2414090633392334,0.015724897384643555,0.016373872756958008,,0.43938612937927246,0.16896295547485352,0.01651310920715332,,91,sparse complete,320784,0,60,205,128.31360000000001,31.321329075248389,1.0,,6,1.0,,6,2,False
363,2500,"sk=sqrt_2,th=30%",100,130,0.241502046585083,0.241502046585083,0.01578497886657715,0.016458988189697266,,0.4406731128692627,0.16782689094543457,0.016566991806030273,,91,sparse complete,320784,0,60,205,128.31360000000001,31.321329075248389,1.0,,6,1.0,,6,3,False
364,2500,"sk=sqrt_2,th=30%",100,130,0.24145102500915527,0.24145102500915527,0.015748023986816406,0.016302108764648438,,0.4384491443634033,0.16791415214538574,0.016316890716552734,,91,sparse complete,320784,0,60,205,128.31360000000001,31.321329075248389,1.0,,6,1.0,,6,4,False
365,2500,"sk=sqrt_2,th=30%",100,130,0.13965511322021484,0.13965511322021484,0.00783395767211914,0.01643204689025879,,0.2561149597167969,0.1634080410003662,0.016572952270507812,,91,sparse condensed const,160392,0,0,196,64.156800000000004,41.563775258751463,1.0,,6,1.0,,6,0,False
366,2500,"sk=sqrt_2,th=30%",100,130,0.13975000381469727,0.13975000381469727,0.00815892219543457,0.016387224197387695,,0.2567789554595947,0.16392302513122559,0.016334056854248047,,91,sparse condensed const,160392,0,0,196,64.156800000000004,41.563775258751463,1.0,,6,1.0,,6,1,False
367,2500,"sk=sqrt_2,th=30%",100,130,0.14003896713256836,0.14003896713256836,0.007841110229492188,0.016765832901000977,,0.25646305084228516,0.16247797012329102,0.016510963439941406,,91,sparse condensed const,160392,0,0,196,64.156800000000004,41.563775258751463,1.0,,6,1.0,,6,2,False
368,2500,"sk=sqrt_2,th=30%",100,130,0.14001178741455078,0.14001178741455078,0.007834196090698242,0.016273021697998047,,0.25688719749450684,0.1683940887451172,0.016655921936035156,,91,sparse condensed const,160392,0,0,196,64.156800000000004,41.563775258751463,1.0,,6,1.0,,6,3,False
369,2500,"sk=sqrt_2,th=30%",100,130,0.1397559642791748,0.1397559642791748,0.007822036743164062,0.01642012596130371,,0.2591409683227539,0.1632080078125,0.016464948654174805,,91,sparse condensed const,160392,0,0,196,64.156800000000004,41.563775258751463,1.0,,6,1.0,,6,4,False
370,2500,"sk=sqrt_2,th=30%",100,130,0.13883185386657715,0.13883185386657715,0.007882833480834961,0.016325950622558594,,0.25604987144470215,0.16311216354370117,0.01642608642578125,,91,sparse condensed linear,160392,0,0,196,64.156800000000004,41.563775258751463,1.0,,6,1.0,,6,0,False
371,2500,"sk=sqrt_2,th=30%",100,130,0.1392970085144043,0.1392970085144043,0.007837057113647461,0.016436100006103516,,0.25649309158325195,0.16216707229614258,0.016582965850830078,,91,sparse condensed linear,160392,0,0,196,64.156800000000004,41.563775258751463,1.0,,6,1.0,,6,1,False
372,2500,"sk=sqrt_2,th=30%",100,130,0.13908720016479492,0.13908720016479492,0.007863998413085938,0.016170024871826172,,0.25869297981262207,0.16347312927246094,0.01655411720275879,,91,sparse condensed linear,160392,0,0,196,64.156800000000004,41.563775258751463,1.0,,6,1.0,,6,2,False
373,2500,"sk=sqrt_2,th=30%",100,130,0.1389939785003662,0.1389939785003662,0.007816076278686523,0.016390085220336914,,0.2561931610107422,0.16241192817687988,0.016392946243286133,,91,sparse condensed linear,160392,0,0,196,64.156800000000004,41.563775258751463,1.0,,6,1.0,,6,3,False
374,2500,"sk=sqrt_2,th=30%",100,130,0.13910889625549316,0.13910889625549316,0.007847070693969727,0.016407012939453125,,0.25603604316711426,0.16364598274230957,0.0163729190826416,,91,sparse condensed linear,160392,0,0,196,64.156800000000004,41.563775258751463,1.0,,6,1.0,,6,4,False
375,2500,"sk=300,th=30%",9,11,0.19480681419372559,0.19480681419372559,0.06047511100769043,0.01620793342590332,,,,,,858,full,92349616,0,2500,2500,2500.0,0.0,1.0,,6,,,,0,False
376,2500,"sk=300,th=30%",9,11,0.1882030963897705,0.1882030963897705,0.06031394004821777,0.016376018524169922,,,,,,858,full,92349616,0,2500,2500,2500.0,0.0,1.0,,6,,,,1,False
377,2500,"sk=300,th=30%",9,11,0.18819689750671387,0.18819689750671387,0.0613560676574707,0.016299962997436523,,,,,,858,full,92349616,0,2500,2500,2500.0,0.0,1.0,,6,,,,2,False
378,2500,"sk=300,th=30%",9,11,0.18819880485534668,0.18819880485534668,0.06059908866882324,0.016247034072875977,,,,,,858,full,92349616,0,2500,2500,2500.0,0.0,1.0,,6,,,,3,False
379,2500,"sk=300,th=30%",9,11,0.1881730556488037,0.1881730556488037,0.06061100959777832,0.016321897506713867,,,,,,858,full,92349616,0,2500,2500,2500.0,0.0,1.0,,6,,,,4,False
380,2500,"sk=300,th=30%",9,11,0.08428192138671875,0.08428192138671875,0.05696892738342285,0.016228914260864258,,,,,,858,full condensed,46174808,0,0,2499,1249.5,721.68777875200294,1.0,,6,,,,0,False
