,n_samples,rule,kmin,kmax,t_ensemble,t_build,t_sl,t_accuracy_CI,t_accuracy_H,t_sl_disk,t_store,t_accuracy_CI_disk,t_accuracy_H_disk,biggest_cluster,type_mat,n_assocs,n_max_degree,min_degree,max_degree,mean_degree,std_degree,accuracy_CI,accuracy_H,sl_clusts,accuracy_CI_disk,accuracy_H_disk,sl_clusts_disk,round,disk
0,500,sqrt,12,23,0.16718506813049316,0.16718506813049316,1.0458691120147705,0.0053310394287109375,,,,,,173,full,250000,0,500,500,500.0,0.0,0.842,,5,,,,0,False
1,500,sqrt,12,23,0.0042188167572021484,0.0042188167572021484,0.005808115005493164,0.0034999847412109375,,,,,,173,full,250000,0,500,500,500.0,0.0,0.842,,5,,,,1,False
2,500,sqrt,12,23,0.004252195358276367,0.004252195358276367,0.0058209896087646484,0.00356292724609375,,,,,,173,full,250000,0,500,500,500.0,0.0,0.842,,5,,,,2,False
3,500,sqrt,12,23,0.00420689582824707,0.00420689582824707,0.0057981014251708984,0.003583192825317383,,,,,,173,full,250000,0,500,500,500.0,0.0,0.842,,5,,,,3,False
4,500,sqrt,12,23,0.004212141036987305,0.004212141036987305,0.0058400630950927734,0.0035409927368164062,,,,,,173,full,250000,0,500,500,500.0,0.0,0.842,,5,,,,4,False
5,500,sqrt,12,23,0.17877602577209473,0.17877602577209473,0.005570888519287109,0.003551006317138672,,,,,,173,full condensed,124750,0,0,499,249.5,144.33727862198316,0.842,,5,,,,0,False
6,500,sqrt,12,23,0.003599882125854492,0.003599882125854492,0.005639076232910156,0.0036258697509765625,,,,,,173,full condensed,124750,0,0,499,249.5,144.33727862198316,0.842,,5,,,,1,False
7,500,sqrt,12,23,0.0037050247192382812,0.0037050247192382812,0.005668163299560547,0.0036017894744873047,,,,,,173,full condensed,124750,0,0,499,249.5,144.33727862198316,0.842,,5,,,,2,False
8,500,sqrt,12,23,0.0036361217498779297,0.0036361217498779297,0.005664825439453125,0.003576993942260742,,,,,,173,full condensed,124750,0,0,499,249.5,144.33727862198316,0.842,,5,,,,3,False
9,500,sqrt,12,23,0.003610849380493164,0.003610849380493164,0.005674839019775391,0.0035479068756103516,,,,,,173,full condensed,124750,0,0,499,249.5,144.33727862198316,0.842,,5,,,,4,False
10,500,sqrt,12,23,0.5941901206970215,0.5941901206970215,0.21146512031555176,0.003556966781616211,,0.37943410873413086,0.1451730728149414,0.0036771297454833984,,173,sparse complete,82898,0,161,172,165.79599999999999,4.672727683056225,0.842,,5,0.842,,5,0,False
11,500,sqrt,12,23,0.06197714805603027,0.06197714805603027,0.0037870407104492188,0.003532886505126953,,0.255141019821167,0.037446022033691406,0.0035851001739501953,,173,sparse complete,82898,0,161,172,165.79599999999999,4.672727683056225,0.842,,5,0.842,,5,1,False
12,500,sqrt,12,23,0.057858943939208984,0.057858943939208984,0.003770112991333008,0.0035550594329833984,,0.2541179656982422,0.03731489181518555,0.0035910606384277344,,173,sparse complete,82898,0,161,172,165.79599999999999,4.672727683056225,0.842,,5,0.842,,5,2,False
13,500,sqrt,12,23,0.06192898750305176,0.06192898750305176,0.0037560462951660156,0.003576993942260742,,0.25495314598083496,0.03736281394958496,0.003648042678833008,,173,sparse complete,82898,0,161,172,165.79599999999999,4.672727683056225,0.842,,5,0.842,,5,3,False
14,500,sqrt,12,23,0.05783200263977051,0.05783200263977051,0.003776073455810547,0.0035409927368164062,,0.2665829658508301,0.03729414939880371,0.003612995147705078,,173,sparse complete,82898,0,161,172,165.79599999999999,4.672727683056225,0.842,,5,0.842,,5,4,False
15,500,sqrt,12,23,0.38027000427246094,0.38027000427246094,0.002106904983520508,0.0035169124603271484,,0.18042802810668945,0.03676104545593262,0.003609895706176758,,173,sparse condensed const,41449,0,0,172,82.897999999999996,48.224512397742288,0.842,,5,0.842,,5,0,False
16,500,sqrt,12,23,0.040040016174316406,0.040040016174316406,0.0021228790283203125,0.003551006317138672,,0.21596789360046387,0.03626513481140137,0.003603219985961914,,173,sparse condensed const,41449,0,0,172,82.897999999999996,48.224512397742288,0.842,,5,0.842,,5,1,False
17,500,sqrt,12,23,0.04015612602233887,0.04015612602233887,0.0021038055419921875,0.0035190582275390625,,0.21923208236694336,0.03628110885620117,0.0036840438842773438,,173,sparse condensed const,41449,0,0,172,82.897999999999996,48.224512397742288,0.842,,5,0.842,,5,2,False
18,500,sqrt,12,23,0.04004812240600586,0.04004812240600586,0.0021190643310546875,0.0035691261291503906,,0.2151331901550293,0.03632307052612305,0.003593921661376953,,173,sparse condensed const,41449,0,0,172,82.897999999999996,48.224512397742288,0.842,,5,0.842,,5,3,False
19,500,sqrt,12,23,0.04018402099609375,0.04018402099609375,0.002104043960571289,0.0035610198974609375,,0.21529793739318848,0.036332130432128906,0.0036020278930664062,,173,sparse condensed const,41449,0,0,172,82.897999999999996,48.224512397742288,0.842,,5,0.842,,5,4,False
20,500,sqrt,12,23,0.09521198272705078,0.09521198272705078,0.0021309852600097656,0.0035011768341064453,,0.2094249725341797,0.036325931549072266,0.0035789012908935547,,173,sparse condensed linear,41449,0,0,172,82.897999999999996,48.224512397742288,0.842,,5,0.842,,5,0,False
21,500,sqrt,12,23,0.03993391990661621,0.03993391990661621,0.0021309852600097656,0.0035390853881835938,,0.2142961025238037,0.03647899627685547,0.003576993942260742,,173,sparse condensed linear,41449,0,0,172,82.897999999999996,48.224512397742288,0.842,,5,0.842,,5,1,False
22,500,sqrt,12,23,0.03987383842468262,0.03987383842468262,0.0021071434020996094,0.0035610198974609375,,0.2132129669189453,0.03634905815124512,0.0035750865936279297,,173,sparse condensed linear,41449,0,0,172,82.897999999999996,48.224512397742288,0.842,,5,0.842,,5,2,False
23,500,sqrt,12,23,0.0398859977722168,0.0398859977722168,0.0022139549255371094,0.003532886505126953,,0.2179250717163086,0.03641486167907715,0.003651142120361328,,173,sparse condensed linear,41449,0,0,172,82.897999999999996,48.224512397742288,0.842,,5,0.842,,5,3,False
24,500,sqrt,12,23,0.03978300094604492,0.03978300094604492,0.0021059513092041016,0.0035469532012939453,,0.2161400318145752,0.03641510009765625,0.003679037094116211,,173,sparse condensed linear,41449,0,0,172,82.897999999999996,48.224512397742288,0.842,,5,0.842,,5,4,False
25,500,2sqrt,24,46,0.0035490989685058594,0.0035490989685058594,0.005824089050292969,0.0035219192504882812,,,,,,93,full,250000,0,500,500,500.0,0.0,0.842,,5,,,,0,False
26,500,2sqrt,24,46,0.003965854644775391,0.003965854644775391,0.005891084671020508,0.0035431385040283203,,,,,,93,full,250000,0,500,500,500.0,0.0,0.842,,5,,,,1,False
27,500,2sqrt,24,46,0.003983020782470703,0.003983020782470703,0.005931854248046875,0.003538846969604492,,,,,,93,full,250000,0,500,500,500.0,0.0,0.842,,5,,,,2,False
28,500,2sqrt,24,46,0.0039789676666259766,0.0039789676666259766,0.005972146987915039,0.00362396240234375,,,,,,93,full,250000,0,500,500,500.0,0.0,0.842,,5,,,,3,False
29,500,2sqrt,24,46,0.003957986831665039,0.003957986831665039,0.005895853042602539,0.0035049915313720703,,,,,,93,full,250000,0,500,500,500.0,0.0,0.842,,5,,,,4,False
30,500,2sqrt,24,46,0.003816843032836914,0.003816843032836914,0.005745887756347656,0.003556966781616211,,,,,,93,full condensed,124750,1,0,499,249.5,144.33727862198316,0.842,,5,,,,0,False
31,500,2sqrt,24,46,0.0038030147552490234,0.0038030147552490234,0.00575709342956543,0.0035409927368164062,,,,,,93,full condensed,124750,1,0,499,249.5,144.33727862198316,0.842,,5,,,,1,False
32,500,2sqrt,24,46,0.003804922103881836,0.003804922103881836,0.005791902542114258,0.0035560131072998047,,,,,,93,full condensed,124750,1,0,499,249.5,144.33727862198316,0.842,,5,,,,2,False
33,500,2sqrt,24,46,0.0038051605224609375,0.0038051605224609375,0.005858182907104492,0.0035638809204101562,,,,,,93,full condensed,124750,1,0,499,249.5,144.33727862198316,0.842,,5,,,,3,False
34,500,2sqrt,24,46,0.003802061080932617,0.003802061080932617,0.0057010650634765625,0.003609895706176758,,,,,,93,full condensed,124750,1,0,499,249.5,144.33727862198316,0.842,,5,,,,4,False
35,500,2sqrt,24,46,0.03392601013183594,0.03392601013183594,0.002229928970336914,0.0035910606384277344,,0.2254960536956787,0.03643798828125,0.003606081008911133,,93,sparse complete,41458,0,58,116,82.915999999999997,9.2695708638534065,0.842,,5,0.842,,5,0,False
36,500,2sqrt,24,46,0.0338139533996582,0.0338139533996582,0.0022428035736083984,0.0035469532012939453,,0.22889494895935059,0.03656792640686035,0.0036509037017822266,,93,sparse complete,41458,0,58,116,82.915999999999997,9.2695708638534065,0.842,,5,0.842,,5,1,False
37,500,2sqrt,24,46,0.03399991989135742,0.03399991989135742,0.0022351741790771484,0.003571033477783203,,0.22795391082763672,0.03644704818725586,0.0036439895629882812,,93,sparse complete,41458,0,58,116,82.915999999999997,9.2695708638534065,0.842,,5,0.842,,5,2,False
38,500,2sqrt,24,46,0.03396415710449219,0.03396415710449219,0.0022439956665039062,0.0035469532012939453,,0.22842907905578613,0.03650212287902832,0.0036649703979492188,,93,sparse complete,41458,0,58,116,82.915999999999997,9.2695708638534065,0.842,,5,0.842,,5,3,False
39,500,2sqrt,24,46,0.03534388542175293,0.03534388542175293,0.0022339820861816406,0.0035581588745117188,,0.23122596740722656,0.036538124084472656,0.003702878952026367,,93,sparse complete,41458,0,58,116,82.915999999999997,9.2695708638534065,0.842,,5,0.842,,5,4,False
40,500,2sqrt,24,46,0.022450923919677734,0.022450923919677734,0.0013720989227294922,0.003587007522583008,,0.22731804847717285,0.03594493865966797,0.003607034683227539,,93,sparse condensed const,20729,0,0,98,41.457999999999998,24.685952199581042,0.842,,5,0.842,,5,0,False
41,500,2sqrt,24,46,0.02260613441467285,0.02260613441467285,0.0013661384582519531,0.003579854965209961,,0.22410893440246582,0.03585696220397949,0.003676176071166992,,93,sparse condensed const,20729,0,0,98,41.457999999999998,24.685952199581042,0.842,,5,0.842,,5,1,False
42,500,2sqrt,24,46,0.022476911544799805,0.022476911544799805,0.001377105712890625,0.003573894500732422,,0.22445106506347656,0.03591489791870117,0.003618955612182617,,93,sparse condensed const,20729,0,0,98,41.457999999999998,24.685952199581042,0.842,,5,0.842,,5,2,False
43,500,2sqrt,24,46,0.0225369930267334,0.0225369930267334,0.0013968944549560547,0.003632068634033203,,0.22368311882019043,0.03593111038208008,0.003583192825317383,,93,sparse condensed const,20729,0,0,98,41.457999999999998,24.685952199581042,0.842,,5,0.842,,5,3,False
44,500,2sqrt,24,46,0.022439002990722656,0.022439002990722656,0.0013890266418457031,0.003551959991455078,,0.2231760025024414,0.03597211837768555,0.003618955612182617,,93,sparse condensed const,20729,0,0,98,41.457999999999998,24.685952199581042,0.842,,5,0.842,,5,4,False
45,500,2sqrt,24,46,0.022465944290161133,0.022465944290161133,0.0013799667358398438,0.003584146499633789,,0.22562003135681152,0.03591489791870117,0.003660917282104492,,93,sparse condensed linear,20729,0,0,98,41.457999999999998,24.685952199581042,0.842,,5,0.842,,5,0,False
46,500,2sqrt,24,46,0.02249002456665039,0.02249002456665039,0.0013718605041503906,0.0035719871520996094,,0.22443795204162598,0.03610992431640625,0.0036191940307617188,,93,sparse condensed linear,20729,0,0,98,41.457999999999998,24.685952199581042,0.842,,5,0.842,,5,1,False
47,500,2sqrt,24,46,0.02243494987487793,0.02243494987487793,0.0013689994812011719,0.0035338401794433594,,0.22252893447875977,0.03593087196350098,0.0036110877990722656,,93,sparse condensed linear,20729,0,0,98,41.457999999999998,24.685952199581042,0.842,,5,0.842,,5,2,False
48,500,2sqrt,24,46,0.022452116012573242,0.022452116012573242,0.0013718605041503906,0.003598928451538086,,0.22417593002319336,0.036010026931762695,0.0036499500274658203,,93,sparse condensed linear,20729,0,0,98,41.457999999999998,24.685952199581042,0.842,,5,0.842,,5,3,False
49,500,2sqrt,24,46,0.022485971450805664,0.022485971450805664,0.0013728141784667969,0.003576993942260742,,0.22370314598083496,0.03594207763671875,0.0036270618438720703,,93,sparse condensed linear,20729,0,0,98,41.457999999999998,24.685952199581042,0.842,,5,0.842,,5,4,False
50,500,"sk=sqrt_2,th=30%",46,60,0.0039670467376708984,0.0039670467376708984,0.005755901336669922,0.0035941600799560547,,,,,,66,full,250000,0,500,500,500.0,0.0,0.842,,5,,,,0,False
51,500,"sk=sqrt_2,th=30%",46,60,0.0045909881591796875,0.0045909881591796875,0.00570988655090332,0.003565073013305664,,,,,,66,full,250000,0,500,500,500.0,0.0,0.842,,5,,,,1,False
52,500,"sk=sqrt_2,th=30%",46,60,0.004582881927490234,0.004582881927490234,0.005730867385864258,0.0035741329193115234,,,,,,66,full,250000,0,500,500,500.0,0.0,0.842,,5,,,,2,False
53,500,"sk=sqrt_2,th=30%",46,60,0.004611968994140625,0.004611968994140625,0.005979061126708984,0.0035529136657714844,,,,,,66,full,250000,0,500,500,500.0,0.0,0.842,,5,,,,3,False
54,500,"sk=sqrt_2,th=30%",46,60,0.004584074020385742,0.004584074020385742,0.00567317008972168,0.0035791397094726562,,,,,,66,full,250000,0,500,500,500.0,0.0,0.842,,5,,,,4,False
55,500,"sk=sqrt_2,th=30%",46,60,0.00481414794921875,0.00481414794921875,0.005544185638427734,0.0035440921783447266,,,,,,66,full condensed,124750,1,0,499,249.5,144.33727862198316,0.842,,5,,,,0,False
56,500,"sk=sqrt_2,th=30%",46,60,0.004800081253051758,0.004800081253051758,0.005602121353149414,0.0035469532012939453,,,,,,66,full condensed,124750,1,0,499,249.5,144.33727862198316,0.842,,5,,,,1,False
57,500,"sk=sqrt_2,th=30%",46,60,0.004820108413696289,0.004820108413696289,0.00555109977722168,0.0035681724548339844,,,,,,66,full condensed,124750,1,0,499,249.5,144.33727862198316,0.842,,5,,,,2,False
58,500,"sk=sqrt_2,th=30%",46,60,0.004812002182006836,0.004812002182006836,0.005640983581542969,0.003576040267944336,,,,,,66,full condensed,124750,1,0,499,249.5,144.33727862198316,0.842,,5,,,,3,False
59,500,"sk=sqrt_2,th=30%",46,60,0.0048329830169677734,0.0048329830169677734,0.005600929260253906,0.003592967987060547,,,,,,66,full condensed,124750,1,0,499,249.5,144.33727862198316,0.842,,5,,,,4,False
60,500,"sk=sqrt_2,th=30%",46,60,0.02842879295349121,0.02842879295349121,0.001644134521484375,0.0035610198974609375,,0.23590493202209473,0.03628206253051758,0.0035889148712158203,,66,sparse complete,27632,0,29,87,55.264000000000003,12.492489903938287,0.842,,5,0.842,,5,0,False
61,500,"sk=sqrt_2,th=30%",46,60,0.027723073959350586,0.027723073959350586,0.00162506103515625,0.003564119338989258,,0.23878097534179688,0.036158084869384766,0.0036389827728271484,,66,sparse complete,27632,0,29,87,55.264000000000003,12.492489903938287,0.842,,5,0.842,,5,1,False
62,500,"sk=sqrt_2,th=30%",46,60,0.028540849685668945,0.028540849685668945,0.0016410350799560547,0.003515958786010742,,0.23943209648132324,0.03626203536987305,0.003587961196899414,,66,sparse complete,27632,0,29,87,55.264000000000003,12.492489903938287,0.842,,5,0.842,,5,2,False
63,500,"sk=sqrt_2,th=30%",46,60,0.0277099609375,0.0277099609375,0.0016300678253173828,0.00356292724609375,,0.23907208442687988,0.0361628532409668,0.0036170482635498047,,66,sparse complete,27632,0,29,87,55.264000000000003,12.492489903938287,0.842,,5,0.842,,5,3,False
64,500,"sk=sqrt_2,th=30%",46,60,0.02842116355895996,0.02842116355895996,0.0016279220581054688,0.003573894500732422,,0.24017596244812012,0.03628993034362793,0.0036389827728271484,,66,sparse complete,27632,0,29,87,55.264000000000003,12.492489903938287,0.842,,5,0.842,,5,4,False
65,500,"sk=sqrt_2,th=30%",46,60,0.019749879837036133,0.019749879837036133,0.001085042953491211,0.0035250186920166016,,0.23882102966308594,0.035624027252197266,0.0036690235137939453,,66,sparse condensed const,13816,0,0,83,27.632000000000001,17.959191964005509,0.842,,5,0.842,,5,0,False
66,500,"sk=sqrt_2,th=30%",46,60,0.019809961318969727,0.019809961318969727,0.0011060237884521484,0.0035638809204101562,,0.23448801040649414,0.03568100929260254,0.0035829544067382812,,66,sparse condensed const,13816,0,0,83,27.632000000000001,17.959191964005509,0.842,,5,0.842,,5,1,False
67,500,"sk=sqrt_2,th=30%",46,60,0.019678115844726562,0.019678115844726562,0.0011060237884521484,0.0035691261291503906,,0.2353050708770752,0.03555703163146973,0.0036280155181884766,,66,sparse condensed const,13816,0,0,83,27.632000000000001,17.959191964005509,0.842,,5,0.842,,5,2,False
68,500,"sk=sqrt_2,th=30%",46,60,0.019754886627197266,0.019754886627197266,0.0010991096496582031,0.003551006317138672,,0.23511314392089844,0.035453081130981445,0.0035538673400878906,,66,sparse condensed const,13816,0,0,83,27.632000000000001,17.959191964005509,0.842,,5,0.842,,5,3,False
69,500,"sk=sqrt_2,th=30%",46,60,0.019759178161621094,0.019759178161621094,0.0010819435119628906,0.0035490989685058594,,0.23470687866210938,0.03554797172546387,0.0036110877990722656,,66,sparse condensed const,13816,0,0,83,27.632000000000001,17.959191964005509,0.842,,5,0.842,,5,4,False
70,500,"sk=sqrt_2,th=30%",46,60,0.01967000961303711,0.01967000961303711,0.0010881423950195312,0.0035529136657714844,,0.23513293266296387,0.03549909591674805,0.0035889148712158203,,66,sparse condensed linear,13816,0,0,83,27.632000000000001,17.959191964005509,0.842,,5,0.842,,5,0,False
71,500,"sk=sqrt_2,th=30%",46,60,0.01985001564025879,0.01985001564025879,0.0010840892791748047,0.003582000732421875,,0.2366349697113037,0.03544807434082031,0.0036678314208984375,,66,sparse condensed linear,13816,0,0,83,27.632000000000001,17.959191964005509,0.842,,5,0.842,,5,1,False
72,500,"sk=sqrt_2,th=30%",46,60,0.019722938537597656,0.019722938537597656,0.0010900497436523438,0.0035598278045654297,,0.2357618808746338,0.03582406044006348,0.0035789012908935547,,66,sparse condensed linear,13816,0,0,83,27.632000000000001,17.959191964005509,0.842,,5,0.842,,5,2,False
73,500,"sk=sqrt_2,th=30%",46,60,0.019841909408569336,0.019841909408569336,0.0010919570922851562,0.0035719871520996094,,0.23610496520996094,0.03546714782714844,0.00360107421875,,66,sparse condensed linear,13816,0,0,83,27.632000000000001,17.959191964005509,0.842,,5,0.842,,5,3,False
74,500,"sk=sqrt_2,th=30%",46,60,0.019827842712402344,0.019827842712402344,0.0010979175567626953,0.003506183624267578,,0.23585104942321777,0.03558492660522461,0.0035979747772216797,,66,sparse condensed linear,13816,0,0,83,27.632000000000001,17.959191964005509,0.842,,5,0.842,,5,4,False
75,500,"sk=300,th=30%",2,3,0.015280961990356445,0.015280961990356445,0.005916118621826172,0.003195047378540039,,,,,,339,full,250000,0,500,500,500.0,0.0,0.358,,2,,,,0,False
76,500,"sk=300,th=30%",2,3,0.015413999557495117,0.015413999557495117,0.005878925323486328,0.0030918121337890625,,,,,,339,full,250000,0,500,500,500.0,0.0,0.358,,2,,,,1,False
77,500,"sk=300,th=30%",2,3,0.015329837799072266,0.015329837799072266,0.005888938903808594,0.0031380653381347656,,,,,,339,full,250000,0,500,500,500.0,0.0,0.358,,2,,,,2,False
