,cardinality,dimensionality,number of clusters,number of iterations,label mode,centroid mode,round,total time,label time,centroid time,cum_data_transfer,n_data_transfer,std_data_transfer,max_data_transfer,min_data_transfer,cum_centroids_transfer,n_centroids_transfer,std_centroids_transfer,max_centroids_transfer,min_centroids_transfer,cum_labels_transfer,n_labels_transfer,std_labels_transfer,max_labels_transfer,min_labels_transfer,cum_dists_transfer,n_dists_transfer,std_dists_transfer,max_dists_transfer,min_dists_transfer,cum_kernel,n_kernel,std_kernel,max_kernel,min_kernel
0,100,2,2,3,numba,numba,0,0.7919211387634277,0.1851789951324463,0.6062941551208496,,,,,,,,,,,,,,,,,,,,,,,,,
1,100,2,2,3,numba,numba,1,0.0003848075866699219,7.295608520507812e-05,3.600120544433594e-05,,,,,,,,,,,,,,,,,,,,,,,,,
2,100,2,2,3,numba,numba,2,0.00032806396484375,6.890296936035156e-05,3.3855438232421875e-05,,,,,,,,,,,,,,,,,,,,,,,,,
3,100,2,2,3,numba,numba,3,0.0003437995910644531,7.796287536621094e-05,3.3855438232421875e-05,,,,,,,,,,,,,,,,,,,,,,,,,
4,100,2,2,3,numba,numba,4,0.0003299713134765625,6.794929504394531e-05,3.4332275390625e-05,,,,,,,,,,,,,,,,,,,,,,,,,
5,100,2,2,3,numpy,numpy,0,0.0007641315460205078,0.0002810955047607422,0.0002799034118652344,,,,,,,,,,,,,,,,,,,,,,,,,
6,100,2,2,3,numpy,numpy,1,0.0007169246673583984,0.0002658367156982422,0.00024700164794921875,,,,,,,,,,,,,,,,,,,,,,,,,
7,100,2,2,3,numpy,numpy,2,0.0007350444793701172,0.00028014183044433594,0.00025010108947753906,,,,,,,,,,,,,,,,,,,,,,,,,
8,100,2,2,3,numpy,numpy,3,0.0009090900421142578,0.00026702880859375,0.0002448558807373047,,,,,,,,,,,,,,,,,,,,,,,,,
9,100,2,2,3,numpy,numpy,4,0.0007100105285644531,0.00026702880859375,0.0002429485321044922,,,,,,,,,,,,,,,,,,,,,,,,,
